movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""58029""","""It's a Free World...""","""0807054""",7.0,"""https://themoviedb.org/movie/7992""",null,"""7992""","""Angie gets the sack from a recruitment agency for bad behaviour in public. Seizing the chance, she teams up with her flatmate, Rose, to run a similar business from their kitchen. With ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/mf21jW15cjoe95yIW1DvlYUN4YO.jpg""","""2008-02-29""",null
"""58047""","""Definitely, Maybe""","""0832266""",7.2,"""https://themoviedb.org/movie/8390""",55447968,"""8390""","""A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/AjYOHTHtF8NdH8uBe0iSdK7PjHv.jpg""","""2008-02-14""",null
"""58103""","""Vantage Point""","""0443274""",6.6,"""https://themoviedb.org/movie/7461""",151161491,"""7461""","""The attempted assassination of the American President is told and re-told from several different perspectives.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9xA1KaGoYQJveY3C87J41Au5Kkn.jpg""","""2008-02-22""",40000000
"""58105""","""Spiderwick Chronicles, The""","""0416236""",6.6,"""https://themoviedb.org/movie/8204""",162839667,"""8204""","""Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.""","""https://image.tmdb.org/t/p/w440_and_h660_face/uN7MUMaCXfa8DbMMp61A8iXEcEG.jpg""","""2008-02-14""",90000000
"""58107""","""Step Up 2 the Streets""","""1023481""",6.2,"""https://themoviedb.org/movie/8328""",150816700,"""8328""","""Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fyQLU2Y3CcJEDR65Sj7BqJuJLZa.jpg""","""2008-02-14""",23000000
"""58146""","""Witless Protection""","""1001562""",3.1,"""https://themoviedb.org/movie/15365""",null,"""15365""","""The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/8oqQn2Yp0yc52mxZH1TDn6ByOb0.jpg""","""2008-02-22""",null
"""58154""","""Other Boleyn Girl, The""","""0467200""",6.7,"""https://themoviedb.org/movie/12184""",78269970,"""12184""","""Two sisters contend for the affection of King Henry VIII.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9zD3hXV24zJzYvSuakXZU8yMEY4.jpg""","""2008-02-29""",35000000
"""58156""","""Semi-Pro""","""0839980""",5.8,"""https://themoviedb.org/movie/13260""",33472850,"""13260""","""Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true""","""https://image.tmdb.org/t/p/w440_and_h660_face/7KJrvJf96UpkXsWVOjzCo1IbnW6.jpg""","""2008-02-29""",null
"""58191""","""Taxi to the Dark Side""","""0854678""",7.7,"""https://themoviedb.org/movie/13362""",274661,"""13362""","""Alex Gibney exposes the haunting details of the USA's torture and interrogation practices during the War in Afghanistan.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ttCOk1fQGvFJvPIJS7D8J2jOjpo.jpg""","""2009-01-23""",1000000
"""58293""","""10,000 BC""","""0443649""",5.1,"""https://themoviedb.org/movie/7840""",266000000,"""7840""","""A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.""","""https://image.tmdb.org/t/p/w440_and_h660_face/peOt178DNroZYzm2ncz9aZLzgB4.jpg""","""2008-03-07""",105000000
"""58295""","""Bank Job, The""","""0200465""",7.3,"""https://themoviedb.org/movie/8848""",64822796,"""8848""","""Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry. But Terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ayrGDJDsSBczjztGUWKqmzL97xg.jpg""","""2008-03-07""",20000000
"""58297""","""Doomsday""","""0483607""",6.0,"""https://themoviedb.org/movie/13460""",22211426,"""13460""","""A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.""","""https://image.tmdb.org/t/p/w440_and_h660_face/xcnXNDy0GpX0Z5bR3YTKdoe1rnd.jpg""","""2008-03-14""",30000000
"""58299""","""Horton Hears a Who!""","""0451079""",6.9,"""https://themoviedb.org/movie/12222""",297138014,"""12222""","""Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg""","""2008-03-14""",85000000
"""58301""","""Funny Games U.S.""","""0808279""",6.5,"""https://themoviedb.org/movie/8461""",7938872,"""8461""","""Two psychopathic young men take a family hostage in their cabin.""","""https://image.tmdb.org/t/p/w440_and_h660_face/gr6JB1AEuGE2vk1x5SgWKmmPAg3.jpg""","""2008-04-04""",15000000
"""58303""","""Counterfeiters, The (Die Fälscher)""","""0813547""",7.6,"""https://themoviedb.org/movie/7862""",null,"""7862""","""The story of the Operation Bernhard, the largest counterfeiting operation in history, carried out by Germany during WWII.""","""https://image.tmdb.org/t/p/w440_and_h660_face/Af6I9RZF0SIPeNnp8hAleGDTnKd.jpg""","""2008-04-18""",null
"""58306""","""Mongol""","""0416044""",7.3,"""https://themoviedb.org/movie/12246""",26527510,"""12246""","""The story recounts the early life of Genghis Khan who was a slave before going on to conquer half the world including Russia in 1206.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4RWKWOqcovBWZNpCXJ8Bx9cMcNF.jpg""","""2008-07-04""",18000000
"""58315""","""Love Guru, The""","""0811138""",3.8,"""https://themoviedb.org/movie/12177""",40854735,"""12177""","""Pitka an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge: To settle the romantic troubles and subsequent professional skid of a star hockey player whose wife left him for a rival athlete.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rKCKS57JR0rf51okiMxShawHLPs.jpg""","""2008-06-20""",62000000
"""58347""","""Penelope""","""0472160""",6.8,"""https://themoviedb.org/movie/7985""",21156270,"""7985""","""A modern romantic tale about a young aristocratic heiress born under a curse that can only be broken when she finds true love with one who will love her faithfully.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yq89qoyPEqugnTbIntLMCHRCupB.jpg""","""2008-02-29""",15000000
"""58351""","""City of Men (Cidade dos Homens)""","""0870090""",7.3,"""https://themoviedb.org/movie/7343""",307076,"""7343""","""Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8x7C0WF0oJDnfdeWkuaaHj4BbqL.jpg""","""2007-08-31""",null
"""58365""","""Chicago 10""","""0905979""",7.4,"""https://themoviedb.org/movie/28816""",null,"""28816""","""Archival footage, animation, and music are used to look back at the eight anti-war protesters who were put on trial following the 1968 Democratic National Convention.""","""https://image.tmdb.org/t/p/w440_and_h660_face/5Do5BUtU3VNMJ5eKi3RXgortMLO.jpg""","""2007-01-18""",null
"""58376""","""Zeitgeist: The Movie""","""1166827""",8.3,"""https://themoviedb.org/movie/13016""",null,"""13016""","""Mythology and belief in society today, presenting uncommon perspectives of common cultural issues.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4eJQJ3tvnNO7CdxXT5awnd9ovGX.jpg""","""2007-06-01""",7000000
"""58425""","""Heima""","""1094594""",8.6,"""https://themoviedb.org/movie/14793""",null,"""14793""","""In the summer of 2006, Sigur Rós returned home to play a series of free, unannounced concerts for the people of Iceland. This film documents their already legendary tour with intimate ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/qZxnDvflb4vMbKjqlG7IIvG1BDh.jpg""","""2007-10-05""",null
"""58432""","""What Just Happened""","""0486674""",5.7,"""https://themoviedb.org/movie/8944""",6673422,"""8944""","""Two weeks in the life of a fading Hollywood producer who's having a rough time trying to get his new picture made.""","""https://image.tmdb.org/t/p/w440_and_h660_face/327kOx98VB2uA3FZL9LkiXWshIm.jpg""","""2008-10-31""",25000000
"""58520""","""Mala Noche""","""0089537""",6.8,"""https://themoviedb.org/movie/383""",null,"""383""","""A story of amour fou. Walt is madly in love/lust with a young illegal Mexican immigrant. However, the object of his unrequited affection doesn't even speak any English and finds Walt really...""","""https://image.tmdb.org/t/p/w440_and_h660_face/gAtkeNjk054tEl3jCHtF1wOFCx1.jpg""","""1987-06-19""",22500
"""58554""","""Class, The (Klass)""","""0988108""",8.1,"""https://themoviedb.org/movie/28205""",4117,"""28205""","""An average guy of an Estonian high-school decides to defend his bullied classmate. This starts war between him and the informal leader of the class. As teenagers' honour is a touchy thing, everything ends in bloodshed.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kwSTYnPilEqDdFgXZ9oW6NWU3pq.jpg""","""2007-03-16""",145625
"""58559""","""Dark Knight, The""","""0468569""",9.0,"""https://themoviedb.org/movie/155""",1004558444,"""155""","""When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, the caped crusader must come to terms with one of the greatest psychological tests of his ability to fight injustice.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qJ2tW6WMUDux911r6m7haRef0WH.jpg""","""2008-07-18""",185000000
"""58627""","""Never Back Down""","""1023111""",6.6,"""https://themoviedb.org/movie/8456""",41627431,"""8456""","""A frustrated and conflicted teenager arrives at a new highschool to discover an underground fightclub and meet a classmate who begins to coerce him into fighting.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mYkTq569KOtjdq5zo9mrEY6ecip.jpg""","""2008-03-14""",20000000
"""58649""","""Napoléon""","""0018192""",7.4,"""https://themoviedb.org/movie/42536""",39448,"""42536""","""A film about the French Field Marshal's youth and early military career.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zGupJ1ZO07BWco8YGjBHk90hYWh.jpg""","""1929-02-17""",null
"""58655""","""Drillbit Taylor""","""0817538""",5.7,"""https://themoviedb.org/movie/8457""",null,"""8457""","""Three kids hire a low-budget bodyguard to protect them from the playground bully.""","""https://image.tmdb.org/t/p/w440_and_h660_face/shqO696kFnM8Z4ODa3JglcjP97u.jpg""","""2008-03-21""",40000000
"""58706""","""Under the Same Moon (Misma luna, La)""","""0796307""",7.4,"""https://themoviedb.org/movie/32579""",23311391,"""32579""","""A young Mexican boy travels to the U.S. to find his mother after his grandmother passes away.""","""https://image.tmdb.org/t/p/w440_and_h660_face/x5vggI6Gu5kwssV0eY0xOrvpAbN.jpg""","""2008-04-04""",null
"""58803""","""21""","""0478087""",6.8,"""https://themoviedb.org/movie/8065""",69823199,"""8065""","""21 is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kOpjkOI1XQXHaY7IzDglPT1iUsT.jpg""","""2008-03-28""",35000000
"""58839""","""Leatherheads""","""0379865""",6.0,"""https://themoviedb.org/movie/4942""",41299492,"""4942""","""In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dl2yu8iuwG3dqbpjalm2odadRaH.jpg""","""2008-04-04""",58000000
"""58879""","""Shine a Light""","""0893382""",7.2,"""https://themoviedb.org/movie/7944""",null,"""7944""","""A career-spanning documentary on the Rolling Stones, with concert footage from their A Bigger Bang tour.""","""https://image.tmdb.org/t/p/w440_and_h660_face/2zBH4NZ37RmVASoTD7yP7JQswky.jpg""","""2008-04-04""",null
"""58889""","""Business of Being Born, The""","""0995061""",7.4,"""https://themoviedb.org/movie/18218""",null,"""18218""","""Birth: it's a miracle. A rite of passage. A natural part of life. But more than anything, birth is a business. Compelled to find answers after a disappointing birth experience with her ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/39IEAvj5u0gitcGgo0HylPAfuWS.jpg""","""2008-01-09""",null
"""58904""","""Chan Is Missing""","""0083728""",7.1,"""https://themoviedb.org/movie/14272""",null,"""14272""","""Two cabbies search San Francisco's Chinatown for a mysterious character who has disappeared with their $4000. Their quest leads them on a humorous, if mundane, journey which illuminates the...""","""https://image.tmdb.org/t/p/w440_and_h660_face/44EeAuXh6zu3fgmVklC4nV4dFwr.jpg""","""1982-06-04""",null
"""58964""","""Inside (À l'intérieur)""","""0856288""",6.9,"""https://themoviedb.org/movie/13312""",null,"""13312""","""Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby.""","""https://image.tmdb.org/t/p/w440_and_h660_face/lfzzB1ndj4IOIYIr1YA7TeE0EOa.jpg""","""2007-06-13""",3000000
"""58972""","""Nim's Island""","""0410377""",6.0,"""https://themoviedb.org/movie/10488""",100076342,"""10488""","""A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg""","""2008-04-04""",37000000
"""58975""","""Ruins, The""","""0963794""",5.9,"""https://themoviedb.org/movie/11152""",22700000,"""11152""","""A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dWkmWNqbSeVDSEugcnJ8CZrxRso.jpg""","""2008-04-04""",8000000
"""58998""","""Forgetting Sarah Marshall""","""0800039""",7.2,"""https://themoviedb.org/movie/9870""",105173115,"""9870""","""Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.""","""https://image.tmdb.org/t/p/w440_and_h660_face/j2KXt3gObsAaRj9RKpCp8tiosTk.jpg""","""2008-04-18""",30000000
"""59014""","""Superhero Movie""","""0426592""",4.5,"""https://themoviedb.org/movie/11918""",25871834,"""11918""","""Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.""","""https://image.tmdb.org/t/p/w440_and_h660_face/eVea5PNjuLj7FUmob6gGGn9u5VZ.jpg""","""2008-03-28""",35000000
"""59016""","""Street Kings""","""0421073""",6.8,"""https://themoviedb.org/movie/1266""",65569869,"""1266""","""An undercover cop, disillusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself.""","""https://image.tmdb.org/t/p/w440_and_h660_face/csXyZ1BsDBlH0PXkOFWxggEf9WF.jpg""","""2008-04-11""",20000000
"""59018""","""Visitor, The""","""0857191""",7.7,"""https://themoviedb.org/movie/12473""",9234510,"""12473""","""A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9XRRSD7swlYrGBhZ8vOR2yngIKZ.jpg""","""2008-05-23""",null
"""59022""","""Harold & Kumar Escape from Guantanamo Bay""","""0481536""",6.6,"""https://themoviedb.org/movie/13335""",43493123,"""13335""","""Follows the cross-country adventures of the pot-smoking duo as they try to outrun authorities who suspect them of being terrorists when they try to sneak a bong on board their flight to Amsterdam.""","""https://image.tmdb.org/t/p/w440_and_h660_face/pRo2wOKbJEfoLnTK1APcDtKfGzL.jpg""","""2008-04-25""",12000000
"""59037""","""Speed Racer""","""0811080""",6.1,"""https://themoviedb.org/movie/7459""",93945766,"""7459""","""A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.""","""https://image.tmdb.org/t/p/w440_and_h660_face/x800OyHuJ9JDuhHLtdPLkH1vBjw.jpg""","""2008-05-09""",120000000
"""59103""","""Forbidden Kingdom, The""","""0865556""",6.6,"""https://themoviedb.org/movie/1729""",127906624,"""1729""","""A discovery made by a kung fu obsessed American teen sends him on an adventure to China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mkrwLBAFHwLnQF8qdhCH0VOQqff.jpg""","""2008-04-18""",55000000
"""59118""","""Happy-Go-Lucky""","""1045670""",7.0,"""https://themoviedb.org/movie/10503""",18130888,"""10503""","""A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8uZWD1LUX47AkyNIznFHKvAXRaL.jpg""","""2008-11-21""",null
"""59126""","""Religulous""","""0815241""",7.7,"""https://themoviedb.org/movie/13007""",null,"""13007""","""Bill Maher's take on the current state of world religion.""","""https://image.tmdb.org/t/p/w440_and_h660_face/t1E4MqR4a6gomP2cf8nHPW95rH4.jpg""","""2008-10-03""",null
"""59141""","""Son of Rambow""","""0845046""",7.0,"""https://themoviedb.org/movie/13258""",10871449,"""13258""","""During a long English summer in the early 1980s, two schoolboys from differing backgrounds set out to make a film inspired by First Blood (1982).""","""https://image.tmdb.org/t/p/w440_and_h660_face/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg""","""2008-05-23""",4913400
"""59143""","""Super High Me""","""1111833""",6.2,"""https://themoviedb.org/movie/14236""",null,"""14236""","""Stand up comedian and marijuana user Doug Benson documents thirty days of pot free living and thirty days of non-stop use to compare the effects of both.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1dejvHkcSYvVMMWhl59HLn1ShFQ.jpg""","""2008-04-20""",600000
"""59180""","""Tarzan Finds a Son!""","""0032007""",7.0,"""https://themoviedb.org/movie/40044""",null,"""40044""","""Tarzan's jungle home, and his family, Jane and Boy, are threatened by men greedy for gold.""","""https://image.tmdb.org/t/p/w440_and_h660_face/a3131MsWF9Z9vAez0ojB5JfRVtk.jpg""","""1939-06-16""",null
"""59258""","""Baby Mama""","""0871426""",6.0,"""https://themoviedb.org/movie/8780""",63833449,"""8780""","""A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.""","""https://image.tmdb.org/t/p/w440_and_h660_face/caN4dYx3eV8k0pOrbZPesTEP50D.jpg""","""2008-04-25""",30000000
"""59273""","""Delirious""","""0412637""",6.5,"""https://themoviedb.org/movie/13650""",null,"""13650""","""An offbeat drama focused on a homeless youth, a pop music siren and a member of the paparazzi.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wginja9fgx5ZQVBVTwQYWgBEuGa.jpg""","""2007-05-18""",null
"""59306""","""Prom Night""","""0926129""",3.9,"""https://themoviedb.org/movie/8617""",14796236,"""8617""","""Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.""","""https://image.tmdb.org/t/p/w440_and_h660_face/AkcLOCM4UfWZMg78sAc6ZovjUVs.jpg""","""2008-04-11""",null
"""59315""","""Iron Man""","""0371746""",7.9,"""https://themoviedb.org/movie/1726""",585174222,"""1726""","""After being held captive in an Afghan cave, an engineer creates a unique weaponized suit of armor to fight evil.""","""https://image.tmdb.org/t/p/w440_and_h660_face/78lPtwv72eTNqFW9COBYI0dWDJa.jpg""","""2008-05-02""",140000000
"""59333""","""Made of Honor""","""0866439""",5.8,"""https://themoviedb.org/movie/10761""",106407672,"""10761""","""A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.""","""https://image.tmdb.org/t/p/w440_and_h660_face/pDg8D0jNqmz7RbCBgblWvmPswHE.jpg""","""2008-05-02""",40000000
"""59339""","""Mister Lonely""","""0475984""",6.4,"""https://themoviedb.org/movie/16135""",null,"""16135""","""In Paris, a young American who works as a Michael Jackson lookalike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fCNX0idI8xESKxO8aTsfi2owEc6.jpg""","""2008-03-14""",null
"""59369""","""Taken""","""0936501""",7.9,"""https://themoviedb.org/movie/8681""",226830568,"""8681""","""A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wrJjDB8SSJJKcpXVf4KAxZIHvBZ.jpg""","""2009-01-30""",25000000
"""59387""","""Fall, The""","""0460791""",7.9,"""https://themoviedb.org/movie/14784""",3669465,"""14784""","""In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.""","""https://image.tmdb.org/t/p/w440_and_h660_face/jUx4P4Q1VsQ07rLz7sOlSyNm4F3.jpg""","""2008-05-30""",30000000
"""59392""","""Stargate: The Ark of Truth""","""0942903""",7.4,"""https://themoviedb.org/movie/13001""",8900000,"""13001""","""SG-1 search for an Ancient Artifact to finally defeat the Ori. But the Artifact is in the Ori Galaxy.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wsKsWoRxhCuw2dczg1rx9fUAhIp.jpg""","""2008-03-11""",7000000
"""59418""","""American Crime, An""","""0802948""",7.4,"""https://themoviedb.org/movie/13008""",null,"""13008""","""The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.""","""https://image.tmdb.org/t/p/w440_and_h660_face/nCzaQkMu2Wayg9iKe5Bl7W28tGW.jpg""","""2007-12-07""",2000000
"""59421""","""What Happens in Vegas...""","""1033643""",6.1,"""https://themoviedb.org/movie/9029""",170000000,"""9029""","""A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fyyYnJYIAFmoBYaEZVL47TB4WXr.jpg""","""2008-05-09""",35000000
"""59429""","""American Pie Presents Beta House (American Pie 6: Beta House)""","""0974959""",5.3,"""https://themoviedb.org/movie/8277""",18610260,"""8277""","""Erik, and Cooze start college and pledge the Beta House fraternity, presided over by none other than legendary Dwight Stifler. But chaos ensues when a fraternity of geeks threatens to stop ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/cEJMqmCGdKJkmjWwi3Iv6l4kMIK.jpg""","""2007-12-26""",10000000
"""59447""","""Fiorile""","""0106911""",7.0,"""https://themoviedb.org/movie/41648""",null,"""41648""","""While travelling to visit their grandfather, two children are told the story of a family curse that has lasted two hundred years. During Napoleon's Italian invasion, Elisabetta Benedetti ...""",null,"""1994-02-02""",null
"""59501""","""Chronicles of Narnia: Prince Caspian, The""","""0499448""",6.6,"""https://themoviedb.org/movie/2454""",419665568,"""2454""","""The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg""","""2008-05-16""",225000000
"""59519""","""Reprise""","""0827517""",7.5,"""https://themoviedb.org/movie/12197""",null,"""12197""","""Two competitive friends, fueled by literary aspirations and youthful exuberance, endure the pangs of love, depression and burgeoning careers.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kngmlUdI5HjkKGOBaeDVhSKAVpy.jpg""","""2006-09-08""",null
"""59549""","""Shelter""","""0942384""",7.9,"""https://themoviedb.org/movie/17483""",142666,"""17483""","""When his college dreams are sidelined by family obligations, a young man finds comfort in surfing with his best friend's brother.""","""https://image.tmdb.org/t/p/w440_and_h660_face/eYA8KiSnIAbxtoIgg4lpZjB0dfz.jpg""","""2009-04-16""",500000
"""59590""","""Young at Heart (a.k.a. Young@Heart)""","""1047007""",7.9,"""https://themoviedb.org/movie/21182""",null,"""21182""","""A documentary on a chorus of senior citizens from Massachusetts who cover songs by Jimi Hendrix, Coldplay, Sonic Youth, and other unexpected musicians.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yxBmL96MrP0OQLXXMIsmSi6urGe.jpg""","""2008-05-23""",null
"""59594""","""War, Inc.""","""0884224""",5.7,"""https://themoviedb.org/movie/13191""",1296184,"""13191""","""A political satire set in Turaqistan, a country occupied by an American private corporation run by a former US Vice-President. In an effort to monopolize the opportunities the war-torn ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/nlGsWWYC9n4lkbIoTXmI42dkJqb.jpg""","""2008-06-13""",5000000
"""59615""","""Indiana Jones and the Kingdom of the Crystal Skull""","""0367882""",6.2,"""https://themoviedb.org/movie/217""",786636033,"""217""","""Famed archaeologist/adventurer Dr. Henry Indiana Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.""","""https://image.tmdb.org/t/p/w440_and_h660_face/56As6XEM1flWvprX4LgkPl8ii4K.jpg""","""2008-05-22""",185000000
"""59669""","""Following Sean""","""0479916""",7.1,"""https://themoviedb.org/movie/82437""",null,"""82437""","""Thirty years, three generations, and a lifetime later, award-winning filmmaker Ralph Arlyck returns to San Francisco in search of Sean, the boy who was the subject of his controversy-sparking 1969 documentary.""",null,"""2006-01-13""",null
"""59684""","""Lake of Fire""","""0841119""",8.3,"""https://themoviedb.org/movie/44260""",25,"""44260""","""A graphic documentary on both sides of the abortion debate.""",null,"""2007-10-03""",null
"""59721""","""Grand, The""","""0427998""",6.0,"""https://themoviedb.org/movie/15378""",null,"""15378""","""An improvisational comedy using a handful of actors playing characters competing in an actual poker tournament.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3H4QTgFxt1lJps8U2tKfSTbsMl7.jpg""","""2007-06-07""",5400000
"""59725""","""Sex and the City""","""1000774""",5.5,"""https://themoviedb.org/movie/4564""",415252786,"""4564""","""A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.""","""https://image.tmdb.org/t/p/w440_and_h660_face/nTiuFeutI0TD1CkXNulJlyqq5GL.jpg""","""2008-05-30""",65000000
"""59727""","""Strangers, The""","""0482606""",6.2,"""https://themoviedb.org/movie/10665""",82391145,"""10665""","""A young couple staying in an isolated vacation home are terrorized by three unknown assailants.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9zsA2xafNMA8BQmpQLdppLIGYAE.jpg""","""2008-05-30""",9000000
"""59731""","""Bigger, Stronger, Faster*""","""1151309""",7.6,"""https://themoviedb.org/movie/13636""",307811,"""13636""","""An examination of America's win-at-all-cost culture from the perspective of bodybuilding and performance enhancing drugs, as it focuses on a pair of siblings chasing their dream.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4sZNQ7OQgkJj7kLFx4su21yEHTB.jpg""","""2008-01-19""",null
"""59784""","""Kung Fu Panda""","""0441773""",7.6,"""https://themoviedb.org/movie/9502""",631744560,"""9502""","""In the Valley of Peace, Po the Panda finds himself chosen as the Dragon Warrior despite the fact that he is obese and a complete novice at martial arts.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg""","""2008-06-06""",130000000
"""59805""","""Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro)""","""0064256""",7.2,"""https://themoviedb.org/movie/74349""",null,"""74349""","""Period piece about a Brazil that is no more. This movie is the sequel to God and the Devil in the Land of the Sun (Deus e o diabo na terra do sol), and takes place 29 years after Antonio ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/fOoqqn5A2XoPLblvAPpujRonzZm.jpg""","""1969-06-14""",null
"""59810""","""Recount""","""1000771""",7.5,"""https://themoviedb.org/movie/14050""",null,"""14050""","""A chronicle of the weeks after the 2000 U.S. presidential election and the subsequent recounts in Florida.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1SMyWNj6PE3nngc46yCAGFNY1f8.jpg""","""2008-05-25""",null
"""59814""","""Ex Drummer""","""0812243""",7.1,"""https://themoviedb.org/movie/14019""",null,"""14019""","""Three handicapped losers who form a band ask famous writer Dries to be their drummer. He joins the band and starts manipulating them.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qtBluHrseuVXyhcJpEXwLExFVWv.jpg""","""2007-01-31""",null
