name,tmdbId,movieId
"""Louis Malle""","""15389""","""8499"""
"""Louis Malle""","""15389""","""8189"""
"""Louis Malle""","""15389""","""62764"""
"""Louis Malle""","""15389""","""2130"""
"""Louis Malle""","""15389""","""47274"""
"""Louis Malle""","""15389""","""8128"""
"""Louis Malle""","""15389""","""5772"""
"""Louis Malle""","""15389""","""6961"""
"""Louis Malle""","""15389""","""334"""
"""Louis Malle""","""15389""","""775"""
"""Steven Shainberg""","""67795""","""5617"""
"""Tamra Davis""","""57691""","""1753"""
"""Tamra Davis""","""57691""","""5106"""
"""Tamra Davis""","""57691""","""216"""
"""Tamra Davis""","""57691""","""6025"""
"""Tamra Davis""","""57691""","""1473"""
"""Catherine Hardwicke""","""19850""","""33672"""
"""Catherine Hardwicke""","""19850""","""63992"""
"""Catherine Hardwicke""","""19850""","""7285"""
"""Catherine Hardwicke""","""19850""","""85397"""
"""Raja Gosnell""","""1215""","""1707"""
"""Raja Gosnell""","""1215""","""3646"""
"""Raja Gosnell""","""1215""","""7369"""
"""Raja Gosnell""","""1215""","""5419"""
"""Raja Gosnell""","""1215""","""2581"""
"""Raja Gosnell""","""1215""","""104076"""
"""Raja Gosnell""","""1215""","""88356"""
"""Raja Gosnell""","""1215""","""63540"""
"""Bob Rafelson""","""19450""","""3201"""
"""Bob Rafelson""","""19450""","""7305"""
"""Bob Rafelson""","""19450""","""3588"""
"""Bob Rafelson""","""19450""","""3529"""
"""Bob Rafelson""","""19450""","""1351"""
"""Jack Clayton""","""25630""","""7178"""
"""Jack Clayton""","""25630""","""2097"""
"""Jack Clayton""","""25630""","""3171"""
"""Jack Clayton""","""25630""","""1076"""
"""Christopher Kenneally""","""110828""","""97230"""
"""Sidney J. Furie""","""64508""","""2816"""
"""Sidney J. Furie""","""64508""","""26271"""
"""Sidney J. Furie""","""64508""","""2815"""
"""Sidney J. Furie""","""64508""","""2983"""
"""Sidney J. Furie""","""64508""","""2643"""
"""Jeff Kanew""","""67897""","""6718"""
"""Jeff Kanew""","""67897""","""2472"""
"""Jeff Kanew""","""67897""","""4214"""
"""Jeff Kanew""","""67897""","""4676"""
"""Arthur Penn""","""6448""","""1084"""
"""Arthur Penn""","""6448""","""3037"""
"""Arthur Penn""","""6448""","""26199"""
"""Arthur Penn""","""6448""","""26349"""
"""Arthur Penn""","""6448""","""7619"""
"""Arthur Penn""","""6448""","""4634"""
"""Arthur Penn""","""6448""","""26371"""
"""Bong Joon-ho""","""21684""","""107406"""
"""Bong Joon-ho""","""21684""","""51709"""
"""Bong Joon-ho""","""21684""","""31364"""
"""Bong Joon-ho""","""21684""","""76091"""
"""Bong Joon-ho""","""21684""","""63179"""
"""Tomm Moore""","""96676""","""117444"""
"""Mamoru Hosoda""","""81718""","""146309"""
"""Mamoru Hosoda""","""81718""","""101962"""
"""Mamoru Hosoda""","""81718""","""3945"""
"""Mamoru Hosoda""","""81718""","""57504"""
"""Mamoru Hosoda""","""81718""","""85179"""
"""Bruno Dumont""","""95901""","""112062"""
"""Brian G. Hutton""","""54451""","""6808"""
"""Brian G. Hutton""","""54451""","""3836"""
"""Victor Saville""","""14860""","""755"""
"""Ray Goossens""","""67919""","""26160"""
"""Kazuhisa Takenôchi""","""67925""","""27800"""
"""Leiji Matsumoto""","""78014""","""27800"""
"""Daisuke Nishio""","""122186""","""27800"""
"""Daisuke Nishio""","""122186""","""95473"""
"""Daisuke Nishio""","""122186""","""95165"""
"""Daisuke Nishio""","""122186""","""95147"""
"""Daisuke Nishio""","""122186""","""95182"""
"""Daisuke Nishio""","""122186""","""80083"""
"""Hirotoshi Rissen""","""2079911""","""27800"""
"""Hatsuki Tsuji""","""67941""","""8811"""
"""Nick Hamm""","""6361""","""27338"""
"""Nick Hamm""","""6361""","""7449"""
"""Uwe Boll""","""23799""","""57326"""
"""Uwe Boll""","""23799""","""42721"""
"""Uwe Boll""","""23799""","""66808"""
"""Uwe Boll""","""23799""","""6872"""
"""Glenn Jordan""","""30038""","""26812"""
"""Glenn Jordan""","""30038""","""2397"""
"""S. S. Wilson""","""26479""","""7845"""
"""Gordon Douglas""","""51677""","""91582"""
"""Gordon Douglas""","""51677""","""5079"""
"""Gordon Douglas""","""51677""","""2287"""
"""Takashi Miike""","""17282""","""5909"""
"""Takashi Miike""","""17282""","""8142"""
"""Takashi Miike""","""17282""","""27784"""
"""Takashi Miike""","""17282""","""63276"""
"""Takashi Miike""","""17282""","""7235"""
"""Takashi Miike""","""17282""","""86142"""
"""Takashi Miike""","""17282""","""27317"""
"""Takashi Miike""","""17282""","""30745"""
"""Takashi Miike""","""17282""","""61289"""
"""Takashi Miike""","""17282""","""111486"""
"""Takashi Miike""","""17282""","""33896"""
"""Carroll Ballard""","""68212""","""6261"""
"""Carroll Ballard""","""68212""","""6170"""
"""Carroll Ballard""","""68212""","""3347"""
"""Carroll Ballard""","""68212""","""986"""
"""D.J. Caruso""","""40256""","""85056"""
"""D.J. Caruso""","""40256""","""62081"""
"""D.J. Caruso""","""40256""","""5329"""
"""D.J. Caruso""","""40256""","""52458"""
"""D.J. Caruso""","""40256""","""38992"""
"""D.J. Caruso""","""40256""","""7362"""
"""Carl Schultz""","""68085""","""2263"""
"""Frank Darabont""","""4027""","""318"""
"""Frank Darabont""","""4027""","""4994"""
"""Frank Darabont""","""4027""","""3147"""
"""Frank Darabont""","""4027""","""56145"""
"""David Mamet""","""1255""","""26731"""
"""David Mamet""","""1255""","""2611"""
"""David Mamet""","""1255""","""4889"""
"""David Mamet""","""1255""","""4037"""
"""David Mamet""","""1255""","""4029"""
"""David Mamet""","""1255""","""3613"""
"""David Mamet""","""1255""","""1834"""
"""David Mamet""","""1255""","""101531"""
"""David Mamet""","""1255""","""7348"""
"""Alan J. Pakula""","""6349""","""7792"""
"""Alan J. Pakula""","""6349""","""1964"""
"""Alan J. Pakula""","""6349""","""1488"""
"""Alan J. Pakula""","""6349""","""26435"""
"""Alan J. Pakula""","""6349""","""7018"""
"""Alan J. Pakula""","""6349""","""6787"""
"""Alan J. Pakula""","""6349""","""2803"""
"""Alan J. Pakula""","""6349""","""1096"""
"""Alan J. Pakula""","""6349""","""54220"""
"""Vadim Perelman""","""78118""","""7158"""
"""Bryan Gordon""","""122583""","""45969"""
"""Bryan Gordon""","""122583""","""129"""
"""Joseph Vilsmaier""","""14614""","""2493"""
"""Joseph Vilsmaier""","""14614""","""760"""
"""Steve Rash""","""54590""","""3048"""
"""Steve Rash""","""54590""","""2866"""
"""Steve Rash""","""54590""","""4091"""
"""Steve Rash""","""54590""","""656"""
"""Steve Rash""","""54590""","""135268"""
"""Steve Rash""","""54590""","""2849"""
"""Steve Rash""","""54590""","""542"""
"""Steve Rash""","""54590""","""39715"""
"""Don Chaffey""","""25558""","""1030"""
"""Don Chaffey""","""25558""","""8761"""
"""Don Chaffey""","""25558""","""7757"""
"""Mark Robson""","""19457""","""7357"""
"""Mark Robson""","""19457""","""8003"""
"""Mark Robson""","""19457""","""4339"""
"""Mark Robson""","""19457""","""6630"""
"""Mark Robson""","""19457""","""45679"""
"""Mark Robson""","""19457""","""6064"""
"""Mark Robson""","""19457""","""6646"""
"""Mark Robson""","""19457""","""6449"""
"""Mark Robson""","""19457""","""2535"""
"""Edward Neumeier""","""7722""","""64508"""
"""Jay Russell""","""46297""","""56915"""
"""Jay Russell""","""46297""","""5667"""
"""Jay Russell""","""46297""","""3189"""
"""Jay Russell""","""46297""","""8908"""
"""Sara Sugarman""","""58628""","""7316"""
"""Brian Gibson""","""18069""","""79"""
"""Brian Gibson""","""18069""","""477"""
"""Brian Gibson""","""18069""","""1995"""
"""Brian Gibson""","""18069""","""2482"""
"""Stanley Tong""","""44916""","""112"""
"""Stanley Tong""","""44916""","""1429"""
"""Stanley Tong""","""44916""","""876"""
"""Stanley Tong""","""44916""","""1731"""
"""Stanley Tong""","""44916""","""861"""
"""Martha Coolidge""","""63713""","""70418"""
"""Martha Coolidge""","""63713""","""6638"""
"""Martha Coolidge""","""63713""","""6788"""
"""Martha Coolidge""","""63713""","""1581"""
"""Martha Coolidge""","""63713""","""7375"""
"""Martha Coolidge""","""63713""","""5359"""
"""Martha Coolidge""","""63713""","""1297"""
"""Martha Coolidge""","""63713""","""201"""
"""Yuen Woo-ping""","""18899""","""4846"""
"""Yuen Woo-ping""","""18899""","""2924"""
"""Yuen Woo-ping""","""18899""","""26413"""
"""Yuen Woo-ping""","""18899""","""26842"""
"""Lucía Puenzo""","""69309""","""56095"""
"""Carter Smith""","""68352""","""58975"""
"""Susan Seidelman""","""53861""","""2369"""
"""Susan Seidelman""","""53861""","""3392"""
"""Susan Seidelman""","""53861""","""4131"""
"""Ken Loach""","""15488""","""58029"""
"""Ken Loach""","""15488""","""263"""
"""Ken Loach""","""15488""","""47894"""
"""Ken Loach""","""15488""","""7789"""
"""Ken Loach""","""15488""","""632"""
"""Ken Loach""","""15488""","""27851"""
"""Ken Loach""","""15488""","""73101"""
"""Ken Loach""","""15488""","""6898"""
"""Ken Loach""","""15488""","""70927"""
"""Ken Loach""","""15488""","""4300"""
"""Ken Loach""","""15488""","""2481"""
"""Richard Fleischer""","""2087""","""2373"""
"""Richard Fleischer""","""2087""","""5227"""
"""Richard Fleischer""","""2087""","""30712"""
"""Richard Fleischer""","""2087""","""5040"""
"""Richard Fleischer""","""2087""","""47287"""
"""Richard Fleischer""","""2087""","""8882"""
"""Richard Fleischer""","""2087""","""1019"""
"""Richard Fleischer""","""2087""","""3927"""
"""Richard Fleischer""","""2087""","""3066"""
"""Richard Fleischer""","""2087""","""2135"""
"""Richard Fleischer""","""2087""","""1323"""
"""Richard Fleischer""","""2087""","""2009"""
"""Richard Fleischer""","""2087""","""5193"""
"""Toshio Masuda""","""68412""","""3066"""
"""Gregg Araki""","""19224""","""8240"""
"""Gregg Araki""","""19224""","""114459"""
"""Gregg Araki""","""19224""","""56079"""
"""Gregg Araki""","""19224""","""33171"""
"""Gregg Araki""","""19224""","""1529"""
"""Gregg Araki""","""19224""","""2864"""
"""Gregg Araki""","""19224""","""81083"""
"""Gregg Araki""","""19224""","""166"""
"""Marc Lawrence""","""18323""","""72919"""
"""Marc Lawrence""","""18323""","""51084"""
"""Marc Lawrence""","""18323""","""5957"""
"""Marc Lawrence""","""18323""","""115502"""
"""Bille August""","""19684""","""70927"""
"""Bille August""","""19684""","""4297"""
"""Bille August""","""19684""","""1480"""
"""Bille August""","""19684""","""1873"""
"""Bille August""","""19684""","""469"""
"""Peter Bogdanovich""","""39012""","""5866"""
"""Peter Bogdanovich""","""39012""","""6533"""
"""Peter Bogdanovich""","""39012""","""3152"""
"""Peter Bogdanovich""","""39012""","""6724"""
"""Peter Bogdanovich""","""39012""","""5297"""
"""Peter Bogdanovich""","""39012""","""8880"""
"""Peter Bogdanovich""","""39012""","""134569"""
"""Kwak Jae-yong""","""63429""","""27523"""
"""Arthur Hiller""","""133259""","""6096"""
"""Arthur Hiller""","""133259""","""26425"""
"""Arthur Hiller""","""133259""","""26375"""
"""Arthur Hiller""","""133259""","""6840"""
"""Arthur Hiller""","""133259""","""4662"""
"""Arthur Hiller""","""133259""","""5923"""
"""Arthur Hiller""","""133259""","""4296"""
"""Arthur Hiller""","""133259""","""7250"""
"""Arthur Hiller""","""133259""","""867"""
"""Arthur Hiller""","""133259""","""8190"""
"""Arthur Hiller""","""133259""","""5307"""
"""Arthur Hiller""","""133259""","""2752"""
"""John Lafia""","""65678""","""1992"""
"""Jack Bender""","""28976""","""1993"""
"""Andrey Zvyagintsev""","""68519""","""27834"""
"""Kevin Macdonald""","""17350""","""85025"""
"""Kevin Macdonald""","""17350""","""48738"""
"""Kevin Macdonald""","""17350""","""3989"""
"""Kevin Macdonald""","""17350""","""97168"""
"""Kevin Macdonald""","""17350""","""91548"""
"""Kevin Macdonald""","""17350""","""68159"""
"""Kevin Macdonald""","""17350""","""7256"""
"""Mikael Håfström""","""29605""","""27700"""
"""Mikael Håfström""","""29605""","""84395"""
"""Mikael Håfström""","""29605""","""40614"""
"""Mikael Håfström""","""29605""","""53953"""
"""Walt Becker""","""68573""","""33296"""
"""Walt Becker""","""68573""","""51575"""
"""Walt Becker""","""68573""","""72696"""
"""Walt Becker""","""68573""","""5283"""
"""Lone Scherfig""","""1176""","""7352"""
"""Lone Scherfig""","""1176""","""5051"""
"""Lone Scherfig""","""1176""","""88179"""
"""Lone Scherfig""","""1176""","""71579"""
"""Franklin J. Schaffner""","""13265""","""3204"""
"""Franklin J. Schaffner""","""13265""","""2529"""
"""Franklin J. Schaffner""","""13265""","""1272"""
"""Franklin J. Schaffner""","""13265""","""3198"""
"""Terence Young""","""9855""","""6639"""
"""Terence Young""","""9855""","""7922"""
"""Terence Young""","""9855""","""2949"""
"""Terence Young""","""9855""","""2993"""
"""Terence Young""","""9855""","""2948"""
"""Paul McGuigan""","""2291""","""66171"""
"""Paul McGuigan""","""2291""","""44665"""
"""Paul McGuigan""","""2291""","""8836"""
"""Patrick Read Johnson""","""56059""","""700"""
"""Patrick Read Johnson""","""56059""","""5096"""
"""Matthew Bright""","""55117""","""1034"""
"""James Mangold""","""366""","""40819"""
"""James Mangold""","""366""","""764"""
"""James Mangold""","""366""","""79185"""
"""James Mangold""","""366""","""54997"""
"""James Mangold""","""366""","""1589"""
"""James Mangold""","""366""","""6323"""
"""James Mangold""","""366""","""103772"""
"""James Mangold""","""366""","""3186"""
"""James Mangold""","""366""","""4992"""
"""Sacha Gervasi""","""8686""","""67665"""
"""Sacha Gervasi""","""8686""","""98585"""
"""Boris Sagal""","""68682""","""3032"""
"""Bill Forsyth""","""68687""","""418"""
"""Bill Forsyth""","""68687""","""26505"""
"""Bill Forsyth""","""68687""","""5752"""
"""Bill Forsyth""","""68687""","""1238"""
"""Agnieszka Holland""","""1128""","""202"""
"""Agnieszka Holland""","""1128""","""531"""
"""Agnieszka Holland""","""1128""","""3183"""
"""Agnieszka Holland""","""1128""","""6235"""
"""Tad Stones""","""56852""","""2092"""
"""Tad Stones""","""56852""","""1064"""
"""Masayuki Suo""","""68707""","""1537"""
"""Christopher Nolan""","""525""","""91529"""
"""Christopher Nolan""","""525""","""109487"""
"""Christopher Nolan""","""525""","""2579"""
"""Christopher Nolan""","""525""","""5388"""
"""Christopher Nolan""","""525""","""79132"""
"""Christopher Nolan""","""525""","""4226"""
"""Christopher Nolan""","""525""","""33794"""
"""Christopher Nolan""","""525""","""48780"""
"""Christopher Nolan""","""525""","""58559"""
"""Arna Selznick""","""68732""","""5538"""
"""Mark Rosman""","""68770""","""8643"""
"""Mikael Salomon""","""30149""","""1752"""
"""Mikael Salomon""","""30149""","""2045"""
"""Brian Robbins""","""53177""","""7258"""
"""Brian Robbins""","""53177""","""50806"""
"""Brian Robbins""","""53177""","""3511"""
"""Brian Robbins""","""53177""","""2447"""
"""Brian Robbins""","""53177""","""95067"""
"""Brian Robbins""","""53177""","""60516"""
"""Brian Robbins""","""53177""","""6464"""
"""Brian Robbins""","""53177""","""4771"""
"""Danny Leiner""","""56591""","""8807"""
"""Danny Leiner""","""56591""","""4015"""
"""Rachel Talalay""","""56891""","""327"""
"""Rachel Talalay""","""56891""","""1973"""
"""Daniel Petrie""","""40549""","""2408"""
"""Daniel Petrie""","""40549""","""3350"""
"""Daniel Petrie""","""40549""","""484"""
"""Lasse Hallström""","""5306""","""4014"""
"""Lasse Hallström""","""5306""","""337"""
"""Lasse Hallström""","""5306""","""3148"""
"""Lasse Hallström""","""5306""","""37475"""
"""Lasse Hallström""","""5306""","""100527"""
"""Lasse Hallström""","""5306""","""73290"""
"""Lasse Hallström""","""5306""","""113275"""
"""Lasse Hallström""","""5306""","""74688"""
"""Lasse Hallström""","""5306""","""5016"""
"""Lasse Hallström""","""5306""","""195"""
"""Lasse Hallström""","""5306""","""42015"""
"""Lasse Hallström""","""5306""","""1300"""
"""Shinichiro Watanabe""","""56342""","""6283"""
"""Shinichiro Watanabe""","""56342""","""27660"""
"""Jonathan Demme""","""16294""","""593"""
"""Jonathan Demme""","""16294""","""62344"""
"""Jonathan Demme""","""16294""","""2923"""
"""Jonathan Demme""","""16294""","""2247"""
"""Jonathan Demme""","""16294""","""5787"""
"""Jonathan Demme""","""16294""","""4410"""
"""Jonathan Demme""","""16294""","""2859"""
"""Jonathan Demme""","""16294""","""43910"""
"""Jonathan Demme""","""16294""","""133281"""
"""Jonathan Demme""","""16294""","""2314"""
"""Jonathan Demme""","""16294""","""8781"""
"""Jonathan Demme""","""16294""","""7283"""
"""Jonathan Demme""","""16294""","""2988"""
"""Jonathan Demme""","""16294""","""7478"""
"""Jonathan Demme""","""16294""","""1819"""
"""Jonathan Demme""","""16294""","""508"""
"""Jim Jarmusch""","""4429""","""6114"""
"""Jim Jarmusch""","""4429""","""1652"""
"""Jim Jarmusch""","""4429""","""69516"""
"""Jim Jarmusch""","""4429""","""34437"""
"""Jim Jarmusch""","""4429""","""714"""
"""Jim Jarmusch""","""4429""","""1279"""
"""Jim Jarmusch""","""4429""","""7460"""
"""Jim Jarmusch""","""4429""","""1273"""
"""Jim Jarmusch""","""4429""","""3328"""
"""Jim Jarmusch""","""4429""","""3521"""
"""Jim Jarmusch""","""4429""","""3925"""
"""Jim Jarmusch""","""4429""","""107771"""
"""George Roy Hill""","""9577""","""1234"""
"""George Roy Hill""","""9577""","""2796"""
"""George Roy Hill""","""9577""","""1304"""
"""George Roy Hill""","""9577""","""8690"""
"""George Roy Hill""","""9577""","""6032"""
"""George Roy Hill""","""9577""","""4280"""
"""George Roy Hill""","""9577""","""6480"""
"""George Roy Hill""","""9577""","""5292"""
"""Tony Richardson""","""32765""","""425"""
"""Tony Richardson""","""32765""","""1948"""
"""Tony Richardson""","""32765""","""4692"""
"""Susan Muska""","""1038645""","""3281"""
"""Gréta Olafsdóttir""","""1038646""","""3281"""
"""Godfrey Reggio""","""68993""","""1289"""
"""Godfrey Reggio""","""68993""","""5643"""
"""Godfrey Reggio""","""68993""","""5684"""
"""John Lounsbery""","""69003""","""85316"""
"""John Lounsbery""","""69003""","""2090"""
"""Gabriele Muccino""","""20646""","""64716"""
"""Gabriele Muccino""","""20646""","""47099"""
"""Gabriele Muccino""","""20646""","""5503"""
"""Michael Mann""","""638""","""5867"""
"""Michael Mann""","""638""","""47044"""
"""Michael Mann""","""638""","""4210"""
"""Michael Mann""","""638""","""120637"""
"""Michael Mann""","""638""","""69640"""
"""Michael Mann""","""638""","""3006"""
"""Michael Mann""","""638""","""6"""
"""Michael Mann""","""638""","""1408"""
"""Michael Mann""","""638""","""5009"""
"""Michael Mann""","""638""","""8798"""
"""Nanette Burstein""","""96439""","""80241"""
"""Nanette Burstein""","""96439""","""60763"""
"""Nanette Burstein""","""96439""","""5483"""
"""Nanette Burstein""","""96439""","""2824"""
"""Brett Morgen""","""102109""","""58365"""
"""Brett Morgen""","""102109""","""5483"""
"""Brett Morgen""","""102109""","""2824"""
"""Barbara Sonneborn""","""1081129""","""3609"""
"""Gary Fleder""","""5501""","""5046"""
"""Gary Fleder""","""5501""","""6879"""
"""Gary Fleder""","""5501""","""81"""
"""Gary Fleder""","""5501""","""4814"""
"""Gary Fleder""","""5501""","""1620"""
"""John Sturges""","""14520""","""8094"""
"""John Sturges""","""14520""","""6356"""
"""John Sturges""","""14520""","""4327"""
"""John Sturges""","""14520""","""1085"""
"""John Sturges""","""14520""","""3985"""
"""John Sturges""","""14520""","""1262"""
"""Steno""","""67924""","""5710"""
"""Victor Salva""","""56349""","""24"""
"""Victor Salva""","""56349""","""6695"""
"""Victor Salva""","""56349""","""4744"""
"""Kevin Bray""","""34453""","""5170"""
"""Kevin Bray""","""34453""","""7376"""
"""Dominique Othenin-Girard""","""32813""","""118334"""
"""Dominique Othenin-Girard""","""32813""","""1986"""
"""Kevin Reynolds""","""8300""","""208"""
"""Kevin Reynolds""","""8300""","""2073"""
"""Kevin Reynolds""","""8300""","""1027"""
"""Kevin Reynolds""","""8300""","""1609"""
"""Kevin Reynolds""","""8300""","""5064"""
"""Kevin Reynolds""","""8300""","""42728"""
"""Kevin Reynolds""","""8300""","""4475"""
"""Brian Gilbert""","""58080""","""4559"""
"""Brian Gilbert""","""58080""","""4862"""
"""Brian Gilbert""","""58080""","""331"""
"""Brian Gilbert""","""58080""","""2437"""
"""Higuchinsky""","""69290""","""27351"""
"""Clark L. Paylow""","""8429""","""6514"""
"""William Malone""","""57898""","""2995"""
"""William Malone""","""57898""","""5556"""
"""W.D. Richter""","""18179""","""3070"""
"""Peter Segal""","""13426""","""3821"""
"""Peter Segal""","""13426""","""7293"""
"""Peter Segal""","""13426""","""333"""
"""Peter Segal""","""13426""","""1390"""
"""Peter Segal""","""13426""","""6287"""
"""Peter Segal""","""13426""","""107702"""
"""Peter Segal""","""13426""","""370"""
"""Peter Segal""","""13426""","""60126"""
"""Peter Segal""","""13426""","""33646"""
"""Ryan Murphy""","""52779""","""48560"""
"""Ryan Murphy""","""52779""","""111529"""
"""Ryan Murphy""","""52779""","""80551"""
"""Ben Lewin""","""168330""","""97870"""
"""Joel Gallen""","""57604""","""132888"""
"""Joel Gallen""","""57604""","""4974"""
"""Christian Duguay""","""25735""","""3879"""
"""Christian Duguay""","""25735""","""76"""
"""Christian Duguay""","""25735""","""1631"""
"""Christian Duguay""","""25735""","""5880"""
"""Jason Moore""","""168667""","""149354"""
"""Jason Moore""","""168667""","""96588"""
"""Charles Walters""","""69392""","""25965"""
"""Charles Walters""","""69392""","""8487"""
"""Charles Walters""","""69392""","""3963"""
"""Charles Walters""","""69392""","""6357"""
"""Charles Walters""","""69392""","""25937"""
"""Fred Zinnemann""","""4065""","""1283"""
"""Fred Zinnemann""","""4065""","""33917"""
"""Fred Zinnemann""","""4065""","""7196"""
"""Fred Zinnemann""","""4065""","""1944"""
"""Fred Zinnemann""","""4065""","""32234"""
"""Fred Zinnemann""","""4065""","""7614"""
"""Fred Zinnemann""","""4065""","""1949"""
"""Fred Zinnemann""","""4065""","""8207"""
"""Albert Hughes""","""11447""","""4865"""
"""Albert Hughes""","""11447""","""493"""
"""Albert Hughes""","""11447""","""42"""
"""Albert Hughes""","""11447""","""73321"""
"""Albert Hughes""","""11447""","""3718"""
"""Angela Robinson""","""7312""","""33830"""
"""Rob Epstein""","""109402""","""27322"""
"""Rob Epstein""","""109402""","""26524"""
"""Rob Epstein""","""109402""","""26655"""
"""Rob Epstein""","""109402""","""102905"""
"""Rob Epstein""","""109402""","""581"""
"""Rob Epstein""","""109402""","""80553"""
"""Jeffrey Friedman""","""109403""","""26655"""
"""Jeffrey Friedman""","""109403""","""581"""
"""Jeffrey Friedman""","""109403""","""27322"""
"""Jeffrey Friedman""","""109403""","""102905"""
"""Jeffrey Friedman""","""109403""","""80553"""
"""Irwin Winkler""","""11472""","""2445"""
"""Irwin Winkler""","""11472""","""185"""
"""Irwin Winkler""","""11472""","""26784"""
"""Irwin Winkler""","""11472""","""8535"""
"""Irwin Winkler""","""11472""","""4880"""
"""Joe Roth""","""18311""","""4639"""
"""Joe Roth""","""18311""","""4215"""
"""James Isaac""","""69579""","""54270"""
"""James Isaac""","""69579""","""5323"""
"""George Haas""","""941809""","""2589"""
"""Gary Goldman""","""12881""","""1688"""
"""Gary Goldman""","""12881""","""5164"""
"""Gary Goldman""","""12881""","""66915"""
"""Gary Goldman""","""12881""","""2876"""
"""Gary Goldman""","""12881""","""2123"""
"""Gary Goldman""","""12881""","""3745"""
"""Dave Payne""","""30870""","""27075"""
"""Bob Logan""","""69667""","""3031"""
"""Bob Logan""","""69667""","""3043"""
"""Bruno Barreto""","""69719""","""2307"""
"""Bruno Barreto""","""69719""","""41714"""
"""Bruno Barreto""","""69719""","""1759"""
"""Bruno Barreto""","""69719""","""630"""
"""Bruno Barreto""","""69719""","""3567"""
"""Bruno Barreto""","""69719""","""6252"""
"""David M. Evans""","""69741""","""881"""
"""David M. Evans""","""69741""","""5103"""
"""David M. Evans""","""69741""","""39421"""
"""Andy Tennant""","""17167""","""1457"""
"""Andy Tennant""","""17167""","""38"""
"""Andy Tennant""","""17167""","""31685"""
"""Andy Tennant""","""17167""","""75805"""
"""Andy Tennant""","""17167""","""5620"""
"""Andy Tennant""","""17167""","""2125"""
"""Andy Tennant""","""17167""","""57951"""
"""Andy Tennant""","""17167""","""3155"""
"""Matthew Robbins""","""12677""","""5039"""
"""Matthew Robbins""","""12677""","""8169"""
"""Carl Franklin""","""21712""","""5282"""
"""Carl Franklin""","""21712""","""2272"""
"""Carl Franklin""","""21712""","""164"""
"""Carl Franklin""","""21712""","""3728"""
"""Carl Franklin""","""21712""","""6862"""
"""David Koepp""","""508""","""882"""
"""David Koepp""","""508""","""7347"""
"""David Koepp""","""508""","""61729"""
"""David Koepp""","""508""","""96417"""
"""David Koepp""","""508""","""2841"""
"""John Ford""","""8500""","""5826"""
"""John Ford""","""8500""","""3095"""
"""John Ford""","""8500""","""7072"""
"""John Ford""","""8500""","""25916"""
"""John Ford""","""8500""","""3365"""
"""John Ford""","""8500""","""7822"""
"""John Ford""","""8500""","""7210"""
"""John Ford""","""8500""","""1226"""
"""John Ford""","""8500""","""5440"""
"""John Ford""","""8500""","""3035"""
"""John Ford""","""8500""","""60343"""
"""John Ford""","""8500""","""4406"""
"""John Ford""","""8500""","""8661"""
"""John Ford""","""8500""","""4401"""
"""John Ford""","""8500""","""1935"""
"""David Bowers""","""33183""","""48982"""
"""David Bowers""","""33183""","""86014"""
"""David Bowers""","""33183""","""72209"""
"""Benny Chan""","""70109""","""36931"""
"""Benny Chan""","""70109""","""27032"""
"""Tony Scott""","""893""","""555"""
"""Tony Scott""","""893""","""4901"""
"""Tony Scott""","""893""","""7007"""
"""Tony Scott""","""893""","""7445"""
"""Tony Scott""","""893""","""782"""
"""Tony Scott""","""893""","""1100"""
"""Tony Scott""","""893""","""37382"""
"""Tony Scott""","""893""","""3550"""
"""Tony Scott""","""893""","""4084"""
"""Tony Scott""","""893""","""161"""
"""Tony Scott""","""893""","""2353"""
"""Tony Scott""","""893""","""69306"""
"""Tony Scott""","""893""","""81782"""
"""Tony Scott""","""893""","""1101"""
"""Tony Scott""","""893""","""49278"""
"""Ken Hughes""","""70308""","""5796"""
"""Ken Hughes""","""70308""","""7247"""
"""Lo Wei""","""70334""","""4440"""
"""Lo Wei""","""70334""","""4438"""
"""Michael Cimino""","""12114""","""3769"""
"""Michael Cimino""","""12114""","""1263"""
"""Michael Cimino""","""12114""","""70927"""
"""Ben Wheatley""","""137467""","""89837"""
"""Ben Wheatley""","""137467""","""100159"""
"""Shane Meadows""","""70520""","""40412"""
"""Shane Meadows""","""70520""","""52952"""
"""Tim Burton""","""510""","""1391"""
"""Tim Burton""","""510""","""118985"""
"""Tim Burton""","""510""","""2174"""
"""Tim Burton""","""510""","""2291"""
"""Tim Burton""","""510""","""235"""
"""Tim Burton""","""510""","""32840"""
"""Tim Burton""","""510""","""94478"""
"""Tim Burton""","""510""","""7147"""
"""Tim Burton""","""510""","""56757"""
"""Tim Burton""","""510""","""3608"""
"""Tim Burton""","""510""","""4643"""
"""Tim Burton""","""510""","""592"""
"""Tim Burton""","""510""","""37729"""
"""Tim Burton""","""510""","""3081"""
"""Tim Burton""","""510""","""1377"""
"""Tim Burton""","""510""","""30793"""
"""Tim Burton""","""510""","""74789"""
"""Kirk DeMicco""","""71267""","""60649"""
"""Kirk DeMicco""","""71267""","""101142"""
"""Mark Jones""","""70558""","""7117"""
"""Kurt Neumann""","""70565""","""3780"""
"""Kurt Neumann""","""70565""","""2454"""
"""Kurt Neumann""","""70565""","""3934"""
"""Paul Hunter""","""70573""","""6294"""
"""Jonathan Glazer""","""66728""","""4378"""
"""Jonathan Glazer""","""66728""","""109848"""
"""Gabriel Axel""","""70636""","""6791"""
